"PKPostId","word","SymbolFK","score","Position"
"gvxtiwk","fuckers","NA",-4,"3"
"gvxtiwk","lmao","NA",4,"4"
"gvxtktv","gains","NA",2,"1"
"gvxtll5","shares","NA",1,"1"
"gvxtll5","nice","NA",3,"2"
"gvxtll5","blocks","NA",-1,"3"
"gvxtll5","share","NA",1,"4"
"gvxtll5","ocugen","ocgn",NA,"5"
"gvxtll5","amazing","NA",4,"6"
"gvxtll5","approval","NA",2,"7"
"gvxtll5","easy","NA",1,"8"
"gvxtll5","ocugen","ocgn",NA,"9"
"gvxtll5","grant","NA",1,"10"
"gvxtmo8","shares","NA",1,"1"
"gvxtmo8","congrats","NA",2,"2"
"gvxtuj7","shares","NA",1,"1"
"gvxtv70","rewarding","NA",2,"1"
"gvxtyeu","shares","NA",1,"1"
"gvxtyeu","awesome","NA",4,"2"
"gvxtyeu","hope","NA",2,"3"
"gvxtyeu","lol","NA",3,"4"
"gvxtyeu","fun","NA",4,"5"
"gvxtyeu","huge","NA",1,"6"
"gvxtz02","alive","NA",1,"1"
"gvxtzpb","share","NA",1,"1"
"gvxtzpb","strikes","NA",-1,"2"
"gvxtzpb","strike","NA",-1,"3"
"gvxtzpb","shares","NA",1,"4"
"gvxtzpb","comfortable","NA",2,"5"
"gvxtzpb","drop","NA",-1,"6"
"gvxtzpb","ability","NA",2,"7"
"gvxtzpb","aggressive","NA",-2,"8"
"gvxtzpb","shares","NA",1,"9"
"gvxtzpb","pressure","NA",-1,"10"
"gvxtzpb","drop","NA",-1,"11"
"gvxtzpb","opportunity","NA",2,"12"
"gvxtzpb","luck","NA",3,"13"
"gvxtzpb","blah","NA",-2,"14"
"gvxtzpb","blah","NA",-2,"15"
"gvxtzpb","wrong","NA",-2,"16"
"gvxu08l","top","NA",2,"1"
"gvxu08l","sexy","NA",3,"2"
"gvxu08l","amazon.com","amzn",NA,"3"
"gvxu08l","excited","NA",3,"4"
"gvxu08l","agreement","NA",1,"5"
"gvxu08l","intelligent","NA",2,"6"
"gvxu08l","secure","NA",2,"7"
"gvxu08l","responsive","NA",2,"8"
"gvxu08l","abilities","NA",2,"9"
"gvxu08l","innovate","NA",1,"10"
"gvxu08l","solutions","NA",1,"11"
"gvxu08l","solve","NA",1,"12"
"gvxu08l","support","NA",2,"13"
"gvxu08l","ensure","NA",1,"14"
"gvxu08l","gain","NA",2,"15"
"gvxu08l","recommend","NA",2,"16"
"gvxu08l","safety","NA",1,"17"
"gvxu08l","safety","NA",1,"18"
"gvxu08l","improve","NA",2,"19"
"gvxu08l","share","NA",1,"20"
"gvxu08l","distracted","NA",-2,"21"
"gvxu08l","limits","NA",-1,"22"
"gvxu08l","desired","NA",2,"23"
"gvxu08l","safety","NA",1,"24"
"gvxu08l","engage","NA",1,"25"
"gvxu08l","safety","NA",1,"26"
"gvxu08l","solutions","NA",1,"27"
"gvxu08l","blocks","NA",-1,"28"
"gvxu08l","share","NA",1,"29"
"gvxu08l","ability","NA",2,"30"
"gvxu08l","innovate","NA",1,"31"
"gvxu08l","improved","NA",2,"32"
"gvxu08l","affected","NA",-1,"33"
"gvxu08l","improve","NA",2,"34"
"gvxu08l","innovation","NA",1,"35"
"gvxu08l","share","NA",1,"36"
"gvxu08l","vision","NA",1,"37"
"gvxu08l","promises","NA",1,"38"
"gvxu08l","opportunities","NA",2,"39"
"gvxu08l","safety","NA",1,"40"
"gvxu08l","pleased","NA",3,"41"
"gvxu08l","expand","NA",1,"42"
"gvxu08l","vision","NA",1,"43"
"gvxu08l","bright","NA",1,"44"
"gvxu08l","meaningful","NA",2,"45"
"gvxu08l","growth","NA",2,"46"
"gvxu08l","skeptical","NA",-2,"47"
"gvxu08l","collapsed","NA",-2,"48"
"gvxu08l","excited","NA",3,"49"
"gvxu08l","fallen","NA",-2,"50"
"gvxu08l","pressure","NA",-1,"51"
"gvxu08l","trust","NA",1,"52"
"gvxu08l","happy","NA",3,"53"
"gvxu08l","rewards","NA",2,"54"
"gvxu08l","meaningful","NA",2,"55"
"gvxu08l","care","NA",2,"56"
"gvxu08l","haters","NA",-3,"57"
"gvxu0i2","qualtrics","xm",NA,"1"
"gvxu0i2","growth","NA",2,"2"
"gvxu0i2","qualtrics","xm",NA,"3"
"gvxu0i2","helps","NA",2,"4"
"gvxu0i2","engage","NA",1,"5"
"gvxu0i2","positive","NA",2,"6"
"gvxu0i2","boring","NA",-3,"7"
"gvxu0i2","super","NA",3,"8"
"gvxu0i2","fair","NA",2,"9"
"gvxu0i2","admitted","NA",-1,"10"
"gvxu0i2","confuse","NA",-2,"11"
"gvxu0i2","fair","NA",2,"12"
"gvxu0i2","accidentally","NA",-2,"13"
"gvxu0i2","qualtrics","xm",NA,"14"
"gvxu0i2","difficult","NA",-1,"15"
"gvxu0i2","limited","NA",-1,"16"
"gvxu2k8","shares","NA",1,"1"
"gvxu2k8","congrats","NA",2,"2"
"gvxu5sj","love","NA",3,"1"
"gvxuaw8","share","NA",1,"1"
"gvxuaw8","strikes","NA",-1,"2"
"gvxuaw8","strike","NA",-1,"3"
"gvxuaw8","shares","NA",1,"4"
"gvxuaw8","comfortable","NA",2,"5"
"gvxuaw8","drop","NA",-1,"6"
"gvxuaw8","ability","NA",2,"7"
"gvxuaw8","aggressive","NA",-2,"8"
"gvxuaw8","shares","NA",1,"9"
"gvxuaw8","pressure","NA",-1,"10"
"gvxuaw8","drop","NA",-1,"11"
"gvxuaw8","opportunity","NA",2,"12"
"gvxuaw8","luck","NA",3,"13"
"gvxuaw8","blah","NA",-2,"14"
"gvxuaw8","blah","NA",-2,"15"
"gvxuaw8","fire","NA",-2,"16"
"gvxuaw8","bias","NA",-1,"17"
"gvxubm9","shares","NA",1,"1"
"gvxubm9","nice","NA",3,"2"
"gvxubm9","blocks","NA",-1,"3"
"gvxubm9","share","NA",1,"4"
"gvxubm9","ocugen","ocgn",NA,"5"
"gvxubm9","amazing","NA",4,"6"
"gvxubm9","approval","NA",2,"7"
"gvxubm9","easy","NA",1,"8"
"gvxubm9","ocugen","ocgn",NA,"9"
"gvxubm9","grant","NA",1,"10"
"gvxubqw","shares","NA",1,"1"
"gvxuhfk","rewarding","NA",2,"1"
"gvxuhfk","agree","NA",1,"2"
"gvxuhxj","share","NA",1,"1"
"gvxuhxj","strikes","NA",-1,"2"
"gvxuhxj","strike","NA",-1,"3"
"gvxuhxj","shares","NA",1,"4"
"gvxuhxj","comfortable","NA",2,"5"
"gvxuhxj","drop","NA",-1,"6"
"gvxuhxj","ability","NA",2,"7"
"gvxuhxj","aggressive","NA",-2,"8"
"gvxuhxj","shares","NA",1,"9"
"gvxuhxj","pressure","NA",-1,"10"
"gvxuhxj","drop","NA",-1,"11"
"gvxuhxj","opportunity","NA",2,"12"
"gvxuhxj","luck","NA",3,"13"
"gvxuhxj","blah","NA",-2,"14"
"gvxuhxj","blah","NA",-2,"15"
"gvxuk6h","share","NA",1,"1"
"gvxuk6h","strikes","NA",-1,"2"
"gvxuk6h","strike","NA",-1,"3"
"gvxuk6h","shares","NA",1,"4"
"gvxuk6h","comfortable","NA",2,"5"
"gvxuk6h","drop","NA",-1,"6"
"gvxuk6h","ability","NA",2,"7"
"gvxuk6h","aggressive","NA",-2,"8"
"gvxuk6h","shares","NA",1,"9"
"gvxuk6h","pressure","NA",-1,"10"
"gvxuk6h","drop","NA",-1,"11"
"gvxuk6h","opportunity","NA",2,"12"
"gvxuk6h","luck","NA",3,"13"
"gvxuk6h","blah","NA",-2,"14"
"gvxuk6h","blah","NA",-2,"15"
"gvxukx2","shares","NA",1,"1"
"gvxukx2","fuck","NA",-4,"2"
"gvxus5o","miss","NA",-2,"1"
"gvxus5o","love","NA",3,"2"
"gvxus5o","beautiful","NA",3,"3"
"gvxus5o","fucker","NA",-4,"4"
"gvxus5o","fuck","NA",-4,"5"
"gvxus5o","happiness","NA",3,"6"
"gvxutbs","bad","NA",-3,"1"
"gvxutbs","worst","NA",-3,"2"
"gvxutbs","true","NA",2,"3"
"gvxutbs","risk","NA",-2,"4"
"gvxutbs","stuck","NA",-2,"5"
"gvxutbs","helpful","NA",2,"6"
"gvxutbs","excited","NA",3,"7"
"gvxutbs","scared","NA",-2,"8"
"gvxutbs","admit","NA",-1,"9"
"gvxutbs","safe","NA",1,"10"
"gvxutbs","boring","NA",-3,"11"
"gvxutbs","comfort","NA",2,"12"
"gvxutbs","shares","NA",1,"13"
"gvxutbs","huge","NA",1,"14"
"gvxutbs","crash","NA",-2,"15"
"gvxutbs","ubs","ubs",NA,"16"
"gvxutbs","collapsed","NA",-2,"17"
"gvxutbs","worse","NA",-3,"18"
"gvxutbs","crash","NA",-2,"19"
"gvxutbs","tits","NA",-2,"20"
"gvxutbs","dear","NA",2,"21"
"gvxutbs","weird","NA",-2,"22"
"gvxutbs","illegal","NA",-3,"23"
"gvxutbs","worst","NA",-3,"24"
"gvxutbs","overstatement","NA",-2,"25"
"gvxutbs","curious","NA",1,"26"
"gvxutbs","shares","NA",1,"27"
"gvxutbs","substantial","NA",1,"28"
"gvxutbs","dirty","NA",-2,"29"
"gvxutbs","manipulation","NA",-1,"30"
"gvxutbs","manipulation","NA",-1,"31"
"gvxutbs","shitty","NA",-3,"32"
"gvxutbs","easy","NA",1,"33"
"gvxutbs","litigation","NA",-1,"34"
"gvxutbs","shitty","NA",-3,"35"
"gvxutbs","crap","NA",-3,"36"
"gvxutbs","shit","NA",-4,"37"
"gvxutbs","weird","NA",-2,"38"
"gvxutbs","risk","NA",-2,"39"
"gvxutbs","crap","NA",-3,"40"
"gvxutbs","top","NA",2,"41"
"gvxutbs","pretty","NA",1,"42"
"gvxutbs","capable","NA",1,"43"
"gvxutbs","screams","NA",-2,"44"
"gvxutbs","shit","NA",-4,"45"
"gvxutbs","hate","NA",-3,"46"
"gvxutbs","fraud","NA",-4,"47"
"gvxutbs","bad","NA",-3,"48"
"gvxutbs","shit","NA",-4,"49"
"gvxutbs","offending","NA",-2,"50"
"gvxutbs","gain","NA",2,"51"
"gvxutbs","loss","NA",-3,"52"
"gvxutbs","crash","NA",-2,"53"
"gvxutbs","pay","NA",-1,"54"
"gvxutbs","secured","NA",2,"55"
"gvxutbs","shit","NA",-4,"56"
"gvxutbs","yeah","NA",1,"57"
"gvxutbs","agree","NA",1,"58"
"gvxutbs","chance","NA",2,"59"
"gvxutbs","wrong","NA",-2,"60"
"gvxutbs","scare","NA",-2,"61"
"gvxutbs","cares","NA",2,"62"
"gvxutbs","rescue","NA",2,"63"
"gvxutbs","support","NA",2,"64"
"gvxutbs","fool","NA",-2,"65"
"gvxutbs","failures","NA",-2,"66"
"gvxutbs","fraud","NA",-4,"67"
"gvxutbs","chance","NA",2,"68"
"gvxutbs","hope","NA",2,"69"
"gvxutbs","failure","NA",-2,"70"
"gvxutbs","save","NA",2,"71"
"gvxutbs","bad","NA",-3,"72"
"gvxutbs","supports","NA",2,"73"
"gvxutbs","dubious","NA",-2,"74"
"gvxutbs","crisis","NA",-3,"75"
"gvxutbs","collapse","NA",-2,"76"
"gvxutbs","collapse","NA",-2,"77"
"gvxutbs","sad","NA",-2,"78"
"gvxutbs","share","NA",1,"79"
"gvxutbs","missed","NA",-2,"80"
"gvxutbs","share","NA",1,"81"
"gvxutbs","share","NA",1,"82"
"gvxutbs","share","NA",1,"83"
"gvxutbs","miss","NA",-2,"84"
"gvxutbs","miss","NA",-2,"85"
"gvxutbs","huge","NA",1,"86"
"gvxutbs","share","NA",1,"87"
"gvxutbs","drop","NA",-1,"88"
"gvxutbs","shitty","NA",-3,"89"
"gvxutbs","bad","NA",-3,"90"
"gvxutbs","shit","NA",-4,"91"
"gvxutbs","drop","NA",-1,"92"
"gvxutbs","feeling","NA",1,"93"
"gvxutbs","love","NA",3,"94"
"gvxutbs","shit","NA",-4,"95"
"gvxutbs","fan","NA",3,"96"
"gvxutbs","drop","NA",-1,"97"
"gvxutbs","share","NA",1,"98"
"gvxutbs","happy","NA",3,"99"
"gvxutbs","criticism","NA",-2,"100"
"gvxutbs","missed","NA",-2,"101"
"gvxutbs","share","NA",1,"102"
"gvxutbs","save","NA",2,"103"
"gvxutbs","benefit","NA",2,"104"
"gvxutbs","amazing","NA",4,"105"
"gvxutbs","crash","NA",-2,"106"
"gvxutbs","poor","NA",-2,"107"
"gvxutbs","increase","NA",1,"108"
"gvxutbs","bad","NA",-3,"109"
"gvxutbs","ability","NA",2,"110"
"gvxutbs","pay","NA",-1,"111"
"gvxutbs","debt","NA",-2,"112"
"gvxutbs","limited","NA",-1,"113"
"gvxutbs","fail","NA",-2,"114"
"gvxutbs","fail","NA",-2,"115"
"gvxutbs","odd","NA",-2,"116"
"gvxutbs","asset","NA",2,"117"
"gvxutbs","unsecured","NA",-2,"118"
"gvxutbs","debt","NA",-2,"119"
"gvxutbs","unsecured","NA",-2,"120"
"gvxutbs","struggling","NA",-2,"121"
"gvxutbs","criticism","NA",-2,"122"
"gvxutbs","pretty","NA",1,"123"
"gvxutbs","share","NA",1,"124"
"gvxutbs","gain","NA",2,"125"
"gvxutbs","gain","NA",2,"126"
"gvxutbs","share","NA",1,"127"
"gvxutbs","gain","NA",2,"128"
"gvxutbs","share","NA",1,"129"
"gvxutbs","shares","NA",1,"130"
"gvxutbs","shares","NA",1,"131"
"gvxutbs","shares","NA",1,"132"
"gvxutbs","strike","NA",-1,"133"
"gvxutbs","share","NA",1,"134"
"gvxutbs","risks","NA",-2,"135"
"gvxutbs","missed","NA",-2,"136"
"gvxutbs","hope","NA",2,"137"
"gvxutbs","win","NA",4,"138"
"gvxuu2t","qualtrics","xm",NA,"1"
"gvxuu2t","growth","NA",2,"2"
"gvxuu2t","qualtrics","xm",NA,"3"
"gvxuu2t","helps","NA",2,"4"
"gvxuu2t","engage","NA",1,"5"
"gvxuu2t","positive","NA",2,"6"
"gvxuu2t","boring","NA",-3,"7"
"gvxuu2t","super","NA",3,"8"
"gvxuu2t","fair","NA",2,"9"
"gvxuu2t","admitted","NA",-1,"10"
"gvxuu2t","confuse","NA",-2,"11"
"gvxuu2t","fair","NA",2,"12"
"gvxuu2t","accidentally","NA",-2,"13"
"gvxuu2t","qualtrics","xm",NA,"14"
"gvxuu2t","annoying","NA",-2,"15"
"gvxuu2t","share","NA",1,"16"
"gvxuu2t","annoying","NA",-2,"17"
"gvxuu2t","approval","NA",2,"18"
"gvxuu2t","qualtrics","xm",NA,"19"
"gvxuu2t","obnoxious","NA",-3,"20"
"gvxuu2t","qualtrics","xm",NA,"21"
"gvxuu2t","effectively","NA",2,"22"
"gvxuu2t","funky","NA",2,"23"
"gvxuu2t","bias","NA",-1,"24"
"gvxuv5x","shares","NA",1,"1"
"gvxuv5x","damn","NA",-4,"2"
"gvxv5lu","tesla","tsla",NA,"1"
"gvxv7q2","share","NA",1,"1"
"gvxv7q2","strikes","NA",-1,"2"
"gvxv7q2","strike","NA",-1,"3"
"gvxv7q2","shares","NA",1,"4"
"gvxv7q2","comfortable","NA",2,"5"
"gvxv7q2","drop","NA",-1,"6"
"gvxv7q2","ability","NA",2,"7"
"gvxv7q2","aggressive","NA",-2,"8"
"gvxv7q2","shares","NA",1,"9"
"gvxv7q2","pressure","NA",-1,"10"
"gvxv7q2","drop","NA",-1,"11"
"gvxv7q2","opportunity","NA",2,"12"
"gvxv7q2","luck","NA",3,"13"
"gvxv7q2","blah","NA",-2,"14"
"gvxv7q2","blah","NA",-2,"15"
"gvxv7q2","wrong","NA",-2,"16"
"gvxv8go","rich","NA",2,"1"
"gvxv8go","die","NA",-3,"2"
"gvxv8go","fuckers","NA",-4,"3"
"gvxv8go","shares","NA",1,"4"
"gvxv8go","lol","NA",3,"5"
"gvxv8go","avoid","NA",-1,"6"
"gvxv9e1","shares","NA",1,"1"
"gvxv9e1","nice","NA",3,"2"
"gvxv9e1","blocks","NA",-1,"3"
"gvxv9e1","share","NA",1,"4"
"gvxv9e1","ocugen","ocgn",NA,"5"
"gvxv9e1","amazing","NA",4,"6"
"gvxv9e1","approval","NA",2,"7"
"gvxv9e1","easy","NA",1,"8"
"gvxv9e1","ocugen","ocgn",NA,"9"
"gvxv9e1","grant","NA",1,"10"
"gvxv9e1","shares","NA",1,"11"
"gvxvbdk","recommend","NA",2,"1"
"gvxvbdk","top","NA",2,"2"
"gvxvbdk","top","NA",2,"3"
"gvxvbdk","top","NA",2,"4"
"gvxvbdk","top","NA",2,"5"
"gvxvbdk","top","NA",2,"6"
"gvxvbdk","top","NA",2,"7"
"gvxvbdk","gain","NA",2,"8"
"gvxvbdk","top","NA",2,"9"
"gvxvbdk","top","NA",2,"10"
"gvxvbdk","loss","NA",-3,"11"
"gvxvbdk","top","NA",2,"12"
"gvxvbdk","top","NA",2,"13"
"gvxvbdk","top","NA",2,"14"
"gvxvbdk","twitter","twtr",NA,"15"
"gvxvc4t","share","NA",1,"1"
"gvxvc4t","strikes","NA",-1,"2"
"gvxvc4t","strike","NA",-1,"3"
"gvxvc4t","shares","NA",1,"4"
"gvxvc4t","comfortable","NA",2,"5"
"gvxvc4t","drop","NA",-1,"6"
"gvxvc4t","ability","NA",2,"7"
"gvxvc4t","aggressive","NA",-2,"8"
"gvxvc4t","shares","NA",1,"9"
"gvxvc4t","pressure","NA",-1,"10"
"gvxvc4t","drop","NA",-1,"11"
"gvxvc4t","opportunity","NA",2,"12"
"gvxvc4t","luck","NA",3,"13"
"gvxvc4t","blah","NA",-2,"14"
"gvxvc4t","blah","NA",-2,"15"
"gvxvc4t","fucking","NA",-4,"16"
"gvxvc4t","fucking","NA",-4,"17"
"gvxvetl","top","NA",2,"1"
"gvxvetl","sexy","NA",3,"2"
"gvxvetl","amazon.com","amzn",NA,"3"
"gvxvetl","excited","NA",3,"4"
"gvxvetl","agreement","NA",1,"5"
"gvxvetl","intelligent","NA",2,"6"
"gvxvetl","secure","NA",2,"7"
"gvxvetl","responsive","NA",2,"8"
"gvxvetl","abilities","NA",2,"9"
"gvxvetl","innovate","NA",1,"10"
"gvxvetl","solutions","NA",1,"11"
"gvxvetl","solve","NA",1,"12"
"gvxvetl","support","NA",2,"13"
"gvxvetl","ensure","NA",1,"14"
"gvxvetl","gain","NA",2,"15"
"gvxvetl","recommend","NA",2,"16"
"gvxvetl","safety","NA",1,"17"
"gvxvetl","safety","NA",1,"18"
"gvxvetl","improve","NA",2,"19"
"gvxvetl","share","NA",1,"20"
"gvxvetl","distracted","NA",-2,"21"
"gvxvetl","limits","NA",-1,"22"
"gvxvetl","desired","NA",2,"23"
"gvxvetl","safety","NA",1,"24"
"gvxvetl","engage","NA",1,"25"
"gvxvetl","safety","NA",1,"26"
"gvxvetl","solutions","NA",1,"27"
"gvxvetl","blocks","NA",-1,"28"
"gvxvetl","share","NA",1,"29"
"gvxvetl","ability","NA",2,"30"
"gvxvetl","innovate","NA",1,"31"
"gvxvetl","improved","NA",2,"32"
"gvxvetl","affected","NA",-1,"33"
"gvxvetl","improve","NA",2,"34"
"gvxvetl","innovation","NA",1,"35"
"gvxvetl","share","NA",1,"36"
"gvxvetl","vision","NA",1,"37"
"gvxvetl","promises","NA",1,"38"
"gvxvetl","opportunities","NA",2,"39"
"gvxvetl","safety","NA",1,"40"
"gvxvetl","pleased","NA",3,"41"
"gvxvetl","expand","NA",1,"42"
"gvxvetl","vision","NA",1,"43"
"gvxvetl","bright","NA",1,"44"
"gvxvetl","meaningful","NA",2,"45"
"gvxvetl","growth","NA",2,"46"
"gvxvetl","skeptical","NA",-2,"47"
"gvxvetl","collapsed","NA",-2,"48"
"gvxvetl","excited","NA",3,"49"
"gvxvetl","fallen","NA",-2,"50"
"gvxvetl","pressure","NA",-1,"51"
"gvxvetl","trust","NA",1,"52"
"gvxvetl","happy","NA",3,"53"
"gvxvetl","rewards","NA",2,"54"
"gvxvetl","meaningful","NA",2,"55"
"gvxvetl","excited","NA",3,"56"
"gvxvik4","rich","NA",2,"1"
"gvxvik4","die","NA",-3,"2"
"gvxvik4","fuckers","NA",-4,"3"
"gvxvik4","lmao","NA",4,"4"
"gvxvik4","ass","NA",-4,"5"
"gvxvnny","bad","NA",-3,"1"
"gvxvnny","worst","NA",-3,"2"
"gvxvnny","true","NA",2,"3"
"gvxvnny","risk","NA",-2,"4"
"gvxvnny","stuck","NA",-2,"5"
"gvxvnny","helpful","NA",2,"6"
"gvxvnny","excited","NA",3,"7"
"gvxvnny","scared","NA",-2,"8"
"gvxvnny","admit","NA",-1,"9"
"gvxvnny","safe","NA",1,"10"
"gvxvnny","boring","NA",-3,"11"
"gvxvnny","comfort","NA",2,"12"
"gvxvnny","shares","NA",1,"13"
"gvxvnny","huge","NA",1,"14"
"gvxvnny","crash","NA",-2,"15"
"gvxvnny","ubs","ubs",NA,"16"
"gvxvnny","collapsed","NA",-2,"17"
"gvxvnny","worse","NA",-3,"18"
"gvxvnny","crash","NA",-2,"19"
"gvxvnny","tits","NA",-2,"20"
"gvxvnny","dear","NA",2,"21"
"gvxvnny","weird","NA",-2,"22"
"gvxvnny","illegal","NA",-3,"23"
"gvxvnny","worst","NA",-3,"24"
"gvxvnny","overstatement","NA",-2,"25"
"gvxvnny","curious","NA",1,"26"
"gvxvnny","shares","NA",1,"27"
"gvxvnny","substantial","NA",1,"28"
"gvxvnny","dirty","NA",-2,"29"
"gvxvnny","manipulation","NA",-1,"30"
"gvxvnny","manipulation","NA",-1,"31"
"gvxvnny","shitty","NA",-3,"32"
"gvxvnny","easy","NA",1,"33"
"gvxvnny","litigation","NA",-1,"34"
"gvxvnny","shitty","NA",-3,"35"
"gvxvnny","crap","NA",-3,"36"
"gvxvnny","shit","NA",-4,"37"
"gvxvnny","weird","NA",-2,"38"
"gvxvnny","risk","NA",-2,"39"
"gvxvnny","crap","NA",-3,"40"
"gvxvnny","top","NA",2,"41"
"gvxvnny","pretty","NA",1,"42"
"gvxvnny","capable","NA",1,"43"
"gvxvnny","screams","NA",-2,"44"
"gvxvnny","shit","NA",-4,"45"
"gvxvnny","hate","NA",-3,"46"
"gvxvnny","fraud","NA",-4,"47"
"gvxvnny","bad","NA",-3,"48"
"gvxvnny","shit","NA",-4,"49"
"gvxvnny","offending","NA",-2,"50"
"gvxvnny","gain","NA",2,"51"
"gvxvnny","loss","NA",-3,"52"
"gvxvnny","crash","NA",-2,"53"
"gvxvnny","pay","NA",-1,"54"
"gvxvnny","secured","NA",2,"55"
"gvxvnny","shit","NA",-4,"56"
"gvxvnny","yeah","NA",1,"57"
"gvxvnny","agree","NA",1,"58"
"gvxvnny","chance","NA",2,"59"
"gvxvnny","wrong","NA",-2,"60"
"gvxvnny","scare","NA",-2,"61"
"gvxvnny","cares","NA",2,"62"
"gvxvnny","rescue","NA",2,"63"
"gvxvnny","support","NA",2,"64"
"gvxvnny","fool","NA",-2,"65"
"gvxvnny","failures","NA",-2,"66"
"gvxvnny","fraud","NA",-4,"67"
"gvxvnny","chance","NA",2,"68"
"gvxvnny","hope","NA",2,"69"
"gvxvnny","failure","NA",-2,"70"
"gvxvnny","save","NA",2,"71"
"gvxvnny","bad","NA",-3,"72"
"gvxvnny","supports","NA",2,"73"
"gvxvnny","dubious","NA",-2,"74"
"gvxvnny","crisis","NA",-3,"75"
"gvxvnny","collapse","NA",-2,"76"
"gvxvnny","collapse","NA",-2,"77"
"gvxvnny","sad","NA",-2,"78"
"gvxvnny","share","NA",1,"79"
"gvxvnny","missed","NA",-2,"80"
"gvxvnny","share","NA",1,"81"
"gvxvnny","share","NA",1,"82"
"gvxvnny","share","NA",1,"83"
"gvxvnny","miss","NA",-2,"84"
"gvxvnny","miss","NA",-2,"85"
"gvxvnny","huge","NA",1,"86"
"gvxvnny","share","NA",1,"87"
"gvxvnny","drop","NA",-1,"88"
"gvxvnny","shitty","NA",-3,"89"
"gvxvnny","bad","NA",-3,"90"
"gvxvnny","shit","NA",-4,"91"
"gvxvnny","drop","NA",-1,"92"
"gvxvnny","feeling","NA",1,"93"
"gvxvnny","love","NA",3,"94"
"gvxvnny","shit","NA",-4,"95"
"gvxvnny","fan","NA",3,"96"
"gvxvnny","drop","NA",-1,"97"
"gvxvnny","share","NA",1,"98"
"gvxvnny","happy","NA",3,"99"
"gvxvnny","criticism","NA",-2,"100"
"gvxvnny","missed","NA",-2,"101"
"gvxvnny","share","NA",1,"102"
"gvxvnny","save","NA",2,"103"
"gvxvnny","benefit","NA",2,"104"
"gvxvnny","amazing","NA",4,"105"
"gvxvnny","crash","NA",-2,"106"
"gvxvnny","poor","NA",-2,"107"
"gvxvnny","increase","NA",1,"108"
"gvxvnny","bad","NA",-3,"109"
"gvxvnny","ability","NA",2,"110"
"gvxvnny","pay","NA",-1,"111"
"gvxvnny","debt","NA",-2,"112"
"gvxvnny","limited","NA",-1,"113"
"gvxvnny","fail","NA",-2,"114"
"gvxvnny","fail","NA",-2,"115"
"gvxvnny","odd","NA",-2,"116"
"gvxvnny","asset","NA",2,"117"
"gvxvnny","unsecured","NA",-2,"118"
"gvxvnny","debt","NA",-2,"119"
"gvxvnny","unsecured","NA",-2,"120"
"gvxvnny","struggling","NA",-2,"121"
"gvxvnny","criticism","NA",-2,"122"
"gvxvnny","pretty","NA",1,"123"
"gvxvnny","share","NA",1,"124"
"gvxvnny","gain","NA",2,"125"
"gvxvnny","gain","NA",2,"126"
"gvxvnny","share","NA",1,"127"
"gvxvnny","gain","NA",2,"128"
"gvxvnny","share","NA",1,"129"
"gvxvnny","shares","NA",1,"130"
"gvxvnny","shares","NA",1,"131"
"gvxvnny","shares","NA",1,"132"
"gvxvnny","strike","NA",-1,"133"
"gvxvnny","share","NA",1,"134"
"gvxvnny","risks","NA",-2,"135"
"gvxvnny","missed","NA",-2,"136"
"gvxvnny","hope","NA",2,"137"
"gvxvnny","win","NA",4,"138"
"gvxvrtd","shares","NA",1,"1"
"gvxvrtd","nice","NA",3,"2"
"gvxvrzv","alive","NA",1,"1"
"gvxvtt7","top","NA",2,"1"
"gvxvtt7","sexy","NA",3,"2"
"gvxvtt7","amazon.com","amzn",NA,"3"
"gvxvtt7","excited","NA",3,"4"
"gvxvtt7","agreement","NA",1,"5"
"gvxvtt7","intelligent","NA",2,"6"
"gvxvtt7","secure","NA",2,"7"
"gvxvtt7","responsive","NA",2,"8"
"gvxvtt7","abilities","NA",2,"9"
"gvxvtt7","innovate","NA",1,"10"
"gvxvtt7","solutions","NA",1,"11"
"gvxvtt7","solve","NA",1,"12"
"gvxvtt7","support","NA",2,"13"
"gvxvtt7","ensure","NA",1,"14"
"gvxvtt7","gain","NA",2,"15"
"gvxvtt7","recommend","NA",2,"16"
"gvxvtt7","safety","NA",1,"17"
"gvxvtt7","safety","NA",1,"18"
"gvxvtt7","improve","NA",2,"19"
"gvxvtt7","share","NA",1,"20"
"gvxvtt7","distracted","NA",-2,"21"
"gvxvtt7","limits","NA",-1,"22"
"gvxvtt7","desired","NA",2,"23"
"gvxvtt7","safety","NA",1,"24"
"gvxvtt7","engage","NA",1,"25"
"gvxvtt7","safety","NA",1,"26"
"gvxvtt7","solutions","NA",1,"27"
"gvxvtt7","blocks","NA",-1,"28"
"gvxvtt7","share","NA",1,"29"
"gvxvtt7","ability","NA",2,"30"
"gvxvtt7","innovate","NA",1,"31"
"gvxvtt7","improved","NA",2,"32"
"gvxvtt7","affected","NA",-1,"33"
"gvxvtt7","improve","NA",2,"34"
"gvxvtt7","innovation","NA",1,"35"
"gvxvtt7","share","NA",1,"36"
"gvxvtt7","vision","NA",1,"37"
"gvxvtt7","promises","NA",1,"38"
"gvxvtt7","opportunities","NA",2,"39"
"gvxvtt7","safety","NA",1,"40"
"gvxvtt7","pleased","NA",3,"41"
"gvxvtt7","expand","NA",1,"42"
"gvxvtt7","vision","NA",1,"43"
"gvxvtt7","bright","NA",1,"44"
"gvxvtt7","meaningful","NA",2,"45"
